,Unnamed: 0,cat,word/character,pronunciation,definition,code,alt
6867,6867,1471,戒,jiè,forbid,s,
6868,6868,1471,戒,jiè,forbid,t,
6869,6869,1471,戒严,Jièyán, jièyán enforce martial law,s,
6870,6870,1471,戒嚴,Jièyán,戒嚴 jièyán enforce martial law,t,
6871,6871,1471,戒指,Jièzhǐ, jièzhi ring,s,
6872,6872,1471,戒指,Jièzhǐ,戒指 jièzhi ring,t,
6873,6873,1472,丧,sàng,丧失 forfeit,s,
6874,6874,1472,喪,sàng,喪失 forfeit,t,
6875,6875,1472,丧事,Sāngshì, funeral arrangements,s,
6876,6876,1472,喪事,Sāngshì,喪事 funeral arrangements,t,
6877,6877,1473,焦,jiāo,burnt,s,
6878,6878,1473,焦,jiāo,burnt,t,
6879,6879,1473,焦炭,Jiāotàn,) coke,s,
6880,6880,1473,焦炭,Jiāotàn,(焦炭) coke,t,
6881,6881,1473,焦急,Jiāojí, jiāojí anxious,s,
6882,6882,1473,焦急,Jiāojí,焦急 jiāojí anxious,t,
6883,6883,1473,焦点,Jiāodiǎn, focus,s,
6884,6884,1473,焦點,Jiāodiǎn,焦點 focus,t,
6885,6885,1474,爬,pá,"crawl, climb",s,
6886,6886,1474,爬,pá,"crawl, climb",t,
6887,6887,1474,矮爬爬,Ǎi pá pá," ǎipāpā squat, short",s,
6888,6888,1474,矮爬爬,Ǎi pá pá,"矮爬爬 ǎipāpā squat, short",t,
6889,6889,1475,凌,líng,insult,s,
6890,6890,1475,凌,líng,insult,t,
6891,6891,1475,凌,líng,encroach,s,
6892,6892,1475,凌,líng,encroach,t,
6893,6893,1475,凌,líng,draw near,s,
6894,6894,1475,凌,líng,draw near,t,
6895,6895,1475,凌晨,Língchén, língchén before dawn,s,
6896,6896,1475,凌晨,Língchén,凌晨 língchén before dawn,t,
6897,6897,1476,慧,huì,智慧 zhìhuì wisdom,s,
6898,6898,1476,慧,huì,智慧 zhìhuì wisdom,t,
6899,6899,1477,偶,ǒu,"(偶然 ǒurán) by chance, even number{Compare with 奇 jī odd}",s,
6900,6900,1477,偶,ǒu,"(偶然 ǒurán) by chance, even number{Compare with 奇 jī odd}",t,
6901,6901,1478,晃,huàng,"(摇晃 yáohuang) shake, sway",s,
6902,6902,1478,晃,huàng,"(搖晃 yáohuang) shake, sway",t,
6903,6903,1478,晃,huǎng,dazzle,s,
6904,6904,1478,晃,huǎng,dazzle,t,
6905,6905,1479,桃,táo,(桃子) peach,s,
6906,6906,1479,桃,táo,(桃子) peach,t,
6907,6907,1479,桃花,Táohuā, peach blossom,s,
6908,6908,1479,桃花,Táohuā,桃花 peach blossom,t,
6909,6909,1479,樱桃,Yīngtáo, yīngtáo cherry,s,
6910,6910,1479,櫻桃,Yīngtáo, yīngtáo cherry,t,
6911,6911,1480,赤,chì,"red, bare",s,
6912,6912,1480,赤,chì,"red, bare",t,
6913,6913,1480,赤道,Chìdào, chìdào equator,s,
6914,6914,1480,赤道,Chìdào,赤道 chìdào equator,t,
6915,6915,1480,赤脚,Chìjiǎo, chìjiǎo barefoot,s,
6916,6916,1480,赤腳,Chìjiǎo,赤腳 chìjiǎo barefoot,t,
6917,6917,1481,烂,làn,messy,s,
6918,6918,1481,爛,làn,messy,t,
6919,6919,1481,灿烂,Cànlàn, cànlàn splendid,s,
6920,6920,1481,燦爛,Cànlàn,燦爛 cànlàn splendid,t,
6921,6921,1482,骗,piàn,(欺骗) deceive,s,
6922,6922,1482,騙,piàn,(欺騙) deceive,t,
6923,6923,1482,骗,piàn,"cheat, swindle",s,
6924,6924,1482,騙,piàn,"cheat, swindle",t,
6925,6925,1482,骗局,Piànjú, hoax,s,
6926,6926,1482,騙局,Piànjú,騙局 hoax,t,
6927,6927,1482,骗子,Piànzǐ, swindler,s,
6928,6928,1482,騙子,Piànzǐ,騙子 swindler,t,
6929,6929,1483,措,cuò,arrange,s,
6930,6930,1483,措,cuò,arrange,t,
6931,6931,1483,措施,Cuòshī," cuòshī measure, step",s,
6932,6932,1483,措施,Cuòshī,"措施 cuòshī measure, step",t,
6933,6933,1484,页,yè,page,s,
6934,6934,1484,頁,yè,page,t,
6935,6935,1485,凶,xiōng,terrible,s,
6936,6936,1485,凶,xiōng,terrible,t,
6937,6937,1485,凶恶,Xiōng'è, xiōng'è fiendish,s,
6938,6938,1485,凶惡,Xiōng'è,凶惡 xiōng'è fiendish,t,
6939,6939,1485,凶猛,Xiōngměng, xiōngměng ferocious,s,
6940,6940,1485,凶猛,Xiōngměng,凶猛 xiōngměng ferocious,t,
6941,6941,1486,泰,tài,"peace, quiet",s,
6942,6942,1486,泰,tài,"peace, quiet",t,
6943,6943,1486,泰国,Tàiguó, Thailand,s,
6944,6944,1486,泰國,Tàiguó,泰國 Thailand,t,
6945,6945,1486,泰山,Tàishān," Tàishān Mount Tai, something of great importance",s,
6946,6946,1486,泰山,Tàishān,"泰山 Tàishān Mount Tai, something of great importance",t,
6947,6947,1487,尸,shī,"corpse, 尸体 shītǐ dead body",s,
6948,6948,1487,屍,shī,"corpse, 屍體 shītǐ dead body",t,
6949,6949,1488,坡,pō,"slope, hillside",s,
6950,6950,1488,坡,pō,"slope, hillside",t,
6951,6951,1488,坡度,Pōdù," pōdù slope, gradient",s,
6952,6952,1488,坡度,Pōdù,"坡度 pōdù slope, gradient",t,
6953,6953,1489,勒,lēi,tie or strap tightly,s,
6954,6954,1489,勒,lēi,tie or strap tightly,t,
6955,6955,1489,勒索,Lèsuǒ,blackmail,s,
6956,6956,1489,勒索,Lèsuǒ,blackmail,t,
6957,6957,1490,疗,liáo,"treat, cure",s,
6958,6958,1490,療,liáo,"treat, cure",t,
6959,6959,1490,疗法,Liáofǎ, therapy,s,
6960,6960,1490,療法,Liáofǎ,療法 therapy,t,
6961,6961,1491,塔,tǎ,"pagoda, tower",s,
6962,6962,1491,塔,tǎ,"pagoda, tower",t,
6963,6963,1491,泥圪塔,Ní gē da,Nige Pagoda,s,
6964,6964,1491,泥圪塔,Ní gē da,Nige Pagoda,t,
6965,6965,1491,树圪塔,Shù gē da,Shugeta,s,
6966,6966,1491,樹圪塔,Shù gē da,Shugeta,t,
6967,6967,1492,尘,chén,(灰尘 huīchén) dust,s,
6968,6968,1492,塵,chén,(灰塵 huīchén) dust,t,
6969,6969,1493,躺,tǎng,lie down,s,
6970,6970,1493,躺,tǎng,lie down,t,
6971,6971,1494,殊,shū,"特殊 tèshū special, particular",s,
6972,6972,1494,殊,shū,"特殊 tèshū special, particular",t,
6973,6973,1495,慰,wèi,"安慰 comfort, console",s,
6974,6974,1495,慰,wèi,"安慰 comfort, console",t,
6975,6975,1495,慰问,Wèiwèn, express sympathy for,s,
6976,6976,1495,慰問,Wèiwèn,慰問 express sympathy for,t,
6977,6977,1496,壇,tán,altar,t,
6978,6978,1496,坛,tán,"(Traditional: 坛) altar, raised plot of ground",s,
6979,6979,1496,壇,tán,"altar, raised plot of ground",t,
6980,6980,1496,坛,tán,"(Traditional: 坛) jar, jug",s,
6981,6981,1496,罈,tán,"jar, jug",t,
6982,6982,1497,甘,gān,sweet,s,
6983,6983,1497,甘,gān,sweet,t,
6984,6984,1497,甘蔗,Gānzhè, gānzhe sugarcane,s,
6985,6985,1497,甘蔗,Gānzhè,甘蔗 gānzhe sugarcane,t,
6986,6986,1497,甘肃,Gānsù, Gānsù{Compare with 日 rì sun},s,
6987,6987,1497,甘肅,Gānsù, Gānsù{Compare with 日 rì sun},t,
6988,6988,1498,咬,yǎo,bite,s,
6989,6989,1498,咬,yǎo,bite,t,
6990,6990,1498,咬,yǎo,bark,s,
6991,6991,1498,咬,yǎo,bark,t,
6992,6992,1498,咬,yǎo,pronounce,s,
6993,6993,1498,咬,yǎo,pronounce,t,
6994,6994,1499,拒,jù,resist,s,
6995,6995,1499,拒,jù,resist,t,
6996,6996,1499,拒绝,Jùjué, jùjué) refuse,s,
6997,6997,1499,拒絕,Jùjué,(拒絕 jùjué) refuse,t,
6998,6998,1500,彪,biāo,young tiger,s,
6999,6999,1500,彪,biāo,young tiger,t,
7000,7000,1501,炸,zhà,"(爆炸 bàozhà) explode, blow up",s,
7001,7001,1501,炸,zhà,"(爆炸 bàozhà) explode, blow up",t,
7002,7002,1501,炸,zhá,deep fry,s,
7003,7003,1501,炸,zhá,deep fry,t,
7004,7004,1502,井,jǐng,"(water) well, <family name>",s,
7005,7005,1502,井,jǐng,"(water) well, <family name>",t,
7006,7006,1503,崇,chóng,"worship, high, sublime",s,
7007,7007,1503,崇,chóng,"worship, high, sublime",t,
7008,7008,1504,饮,yǐn,drink,s,
7009,7009,1504,飲,yǐn,drink,t,
7010,7010,1504,饮,yìn,give animals water to drink,s,
7011,7011,1504,飲,yìn,give animals water to drink,t,
7012,7012,1505,祝,zhù,express good wishes,s,
7013,7013,1505,祝,zhù,express good wishes,t,
7014,7014,1505,庆祝,Qìngzhù, qìngzhù celebrate,s,
7015,7015,1505,慶祝,Qìngzhù,慶祝 qìngzhù celebrate,t,
7016,7016,1505,祝贺,Zhùhè, zhùhè congratulate,s,
7017,7017,1505,祝賀,Zhùhè,祝賀 zhùhè congratulate,t,
7018,7018,1505,祝福,Zhùfú, zhùfú invoke/give blessing,s,
7019,7019,1505,祝福,Zhùfú,祝福 zhùfú invoke/give blessing,t,
7020,7020,1506,汪,wāng,"汪汪 wāngwāng tearful, bow-wow",s,
7021,7021,1506,汪,wāng,"汪汪 wāngwāng tearful, bow-wow",t,
7022,7022,1506,汪洋,Wāngyáng, boundless (ocean),s,
7023,7023,1506,汪洋,Wāngyáng,汪洋 boundless (ocean),t,
7024,7024,1507,牢,láo,"firm, durable",s,
7025,7025,1507,牢,láo,"firm, durable",t,
7026,7026,1507,牢房,Láofáng, láofáng) prison,s,
7027,7027,1507,牢房,Láofáng,(牢房 láofáng) prison,t,
7028,7028,1507,牢固,Láogù, láogù sturdy,s,
7029,7029,1507,牢固,Láogù,牢固 láogù sturdy,t,
7030,7030,1508,桂,guì,laurel (bay) tree,s,
7031,7031,1508,桂,guì,laurel (bay) tree,t,
7032,7032,1508,桂林,Guìlín,Guilin,s,
7033,7033,1508,桂林,Guìlín,Guilin,t,
7034,7034,1509,尾,wěi,(Equivalent:  尾巴 wěiba) tail,s,
7035,7035,1509,尾,wěi,(Equivalent:  尾巴 wěiba) tail,t,
7036,7036,1509,后尾,Hòu yǐ," hòuyǐ <colloquial> end, behind",s,
7037,7037,1509,後尾,Hòuyǐ,"後尾 hòuyǐ <colloquial> end, behind",t,
7038,7038,1510,漂,piāo,float,s,
7039,7039,1510,漂,piāo,float,t,
7040,7040,1510,漂亮,Piàoliang, paiòliang beautiful,s,
7041,7041,1510,漂亮,Piàoliang,漂亮 paiòliang beautiful,t,
7042,7042,1510,漂白,Piǎobái, piǎobái bleach,s,
7043,7043,1510,漂白,Piǎobái,漂白 piǎobái bleach,t,
7044,7044,1511,聊,liáo,"just, slightly",s,
7045,7045,1511,聊,liáo,"just, slightly",t,
7046,7046,1511,无聊,Wúliáo," wúliáo bored, silly",s,
7047,7047,1511,無聊,Wúliáo,"無聊 wúliáo bored, silly",t,
7048,7048,1511,聊天儿,Liáotiān er," liáotiānr chat, gossip",s,
7049,7049,1511,聊天兒,Liáotiān er,"聊天兒 liáotiānr chat, gossip",t,
7050,7050,1512,撒,sā,"cast, let go",s,
7051,7051,1512,撒,sā,"cast, let go",t,
7052,7052,1512,撒,sǎ,"scatter, sprinkle",s,
7053,7053,1512,撒,sǎ,"scatter, sprinkle",t,
7054,7054,1513,恰,qià,"(恰当 qiàdàng) appropriate, suitable",s,
7055,7055,1513,恰,qià,"(恰當 qiàdàng) appropriate, suitable",t,
7056,7056,1513,恰好,Qiàhǎo, qiàhǎo just right,s,
7057,7057,1513,恰好,Qiàhǎo,恰好 qiàhǎo just right,t,
7058,7058,1514,凝,níng,混凝土 hùnníngtǔ concrete,s,
7059,7059,1514,凝,níng,混凝土 hùnníngtǔ concrete,t,
7060,7060,1514,凝视,Níngshì, níngshì stare,s,
7061,7061,1514,凝視,Níngshì,凝視 níngshì stare,t,
7062,7062,1514,凝固,Nínggù, nínggù solidify,s,
7063,7063,1514,凝固,Nínggù,凝固 nínggù solidify,t,
7064,7064,1515,矛,máo,spear,s,
7065,7065,1515,矛,máo,spear,t,
7066,7066,1515,矛盾,Máodùn," máodùn ""spear-shield"" = contradiction",s,
7067,7067,1515,矛盾,Máodùn,"矛盾 máodùn ""spear-shield"" = contradiction",t,
7068,7068,1516,於,Yū,<family name>,s,
7069,7069,1516,於,Yū,<family name>,t,
7070,7070,1516,於,wū,<archaic> sigh and exclaim,s,
7071,7071,1516,於,wū,<archaic> sigh and exclaim,t,
7072,7072,1516,於,yú,"(Simplified:  于) in, at, to, from, by, than",s,
7073,7073,1516,於,yú,"(Simplified:  於) in, at, to, from, by, than",t,
7074,7074,1517,宾,bīn,guest,s,
7075,7075,1517,賓,bīn,guest,t,
7076,7076,1517,宾馆,Bīnguǎn,bīnguǎn hotel{Compare with 兵 bīng soldier},s,
7077,7077,1517,賓館,Bīnguǎn,bīnguǎn hotel{Compare with 兵 bīng soldier},t,
7078,7078,1518,绪,xù,"情绪 qíngxù mood, depression",s,
7079,7079,1518,緒,xù,"情緒 qíngxù mood, depression",t,
7080,7080,1518,头绪,Tóuxù," tóuxù lead, clue",s,
7081,7081,1518,頭緒,Tóuxù,"頭緒 tóuxù lead, clue",t,
7082,7082,1519,彭,Péng,<family name>,s,
7083,7083,1519,彭,Péng,<family name>,t,
7084,7084,1520,肚,dù,(肚子 dùzi) stomach,s,
7085,7085,1520,肚,dù,(肚子 dùzi) stomach,t,
7086,7086,1520,肚,dǔ,tripe,s,
7087,7087,1520,肚,dǔ,tripe,t,
7088,7088,1521,匆,cōng,"urgent, rushed",s,
7089,7089,1521,匆,cōng,"urgent, rushed",t,
7090,7090,1521,匆匆,Cōngcōng," cōngcōng hurriedly, obviously, apparently",s,
7091,7091,1521,匆匆,Cōngcōng,"匆匆 cōngcōng hurriedly, obviously, apparently",t,
7092,7092,1521,匆忙,Cōngmáng, cōngmáng in a hurry,s,
7093,7093,1521,匆忙,Cōngmáng,匆忙 cōngmáng in a hurry,t,
7094,7094,1522,描,miáo,"trace, touch up",s,
7095,7095,1522,描,miáo,"trace, touch up",t,
7096,7096,1522,描写,Miáoxiě, miáoxiě describe,s,
7097,7097,1522,描寫,Miáoxiě,描寫 miáoxiě describe,t,
7098,7098,1523,粉,fěn,powder,s,
7099,7099,1523,粉,fěn,powder,t,
7100,7100,1523,洗衣粉,Xǐyī fěn, xǐyīfěn laundry detergent,s,
7101,7101,1523,洗衣粉,Xǐyī fěn,洗衣粉 xǐyīfěn laundry detergent,t,
7102,7102,1523,粉红色,Fěnhóng sè, fěnhóngsè pink,s,
7103,7103,1523,粉紅色,Fěnhóng sè,粉紅色 fěnhóngsè pink,t,
7104,7104,1524,贼,zéi,thief,s,
7105,7105,1524,賊,zéi,thief,t,
7106,7106,1525,乏,fá,(Equivalent:  缺乏 quēfá) lack,s,
7107,7107,1525,乏,fá,(Equivalent:  缺乏 quēfá) lack,t,
7108,7108,1525,疲乏,Pífá, pífá tired,s,
7109,7109,1525,疲乏,Pífá,疲乏 pífá tired,t,
7110,7110,1525,贫乏,Pínfá, pínfá poor,s,
7111,7111,1525,貧乏,Pínfá,貧乏 pínfá poor,t,
7112,7112,1526,盾,dùn,shield,s,
7113,7113,1526,盾,dùn,shield,t,
7114,7114,1526,矛盾,Máodùn," máodùn ""spear-shield"" = contradiction",s,
7115,7115,1526,矛盾,Máodùn,"矛盾 máodùn ""spear-shield"" = contradiction",t,
7116,7116,1527,愁,chóu,worry,s,
7117,7117,1527,愁,chóu,worry,t,
7118,7118,1528,斜,xié,slanting,s,
7119,7119,1528,斜,xié,slanting,t,
7120,7120,1528,斜边,Xié biān, xiébiān hypoteneuse,s,
7121,7121,1528,斜邊,Xié biān,斜邊 xiébiān hypoteneuse,t,
7122,7122,1528,斜率,Xiélǜ, xiélǜ slope,s,
7123,7123,1528,斜率,Xiélǜ,斜率 xiélǜ slope,t,
7124,7124,1529,裂,liè,"split, crack: 分裂 fēnliè split, divide, break up, fission",s,
7125,7125,1529,裂,liè,"split, crack: 分裂 fēnliè split, divide, break up, fission",t,
7126,7126,1529,裂,liě,crack open,s,
7127,7127,1529,裂,liě,crack open,t,
7128,7128,1530,滑,huá,"slip, slide, smooth, slippery",s,
7129,7129,1530,滑,huá,"slip, slide, smooth, slippery",t,
7130,7130,1530,滑冰,Huábīng, huábīng ice-skate,s,
7131,7131,1530,滑冰,Huábīng,滑冰 huábīng ice-skate,t,
7132,7132,1531,斐,fěi,to possess literary talent,s,
7133,7133,1531,斐,fěi,to possess literary talent,t,
7134,7134,1531,斐然,Fěirán, fěirán brilliant (of literature),s,
7135,7135,1531,斐然,Fěirán,斐然 fěirán brilliant (of literature),t,
7136,7136,1531,斐济,Fěijì, Fěijì Fiji,s,
7137,7137,1531,斐濟,Fěijì,斐濟 Fěijì Fiji,t,
7138,7138,1532,废,fèi,waste,s,
7139,7139,1532,廢,fèi,waste,t,
7140,7140,1533,寂,jì,寂寞 jìmò lonely,s,
7141,7141,1533,寂,jì,寂寞 jìmò lonely,t,
7142,7142,1533,寂静,Jìjìng, jìjìng quiet (place),s,
7143,7143,1533,寂靜,Jìjìng,寂靜 jìjìng quiet (place),t,
7144,7144,1533,沉寂,Chénjì, chénjì quiet,s,
7145,7145,1533,沉寂,Chénjì,沉寂 chénjì quiet,t,
7146,7146,1534,涌,yǒng,"gush, pour, rise, surge",s,
7147,7147,1534,涌,yǒng,"gush, pour, rise, surge",t,
7148,7148,1534,汹涌,Xiōngyǒng, xiōngyǒng turbulent,s,
7149,7149,1534,洶涌,Xiōng yǒng,洶涌 xiōngyǒng turbulent,t,
7150,7150,1535,详,xiáng,详细 xiángxì detailed,s,
7151,7151,1535,詳,xiáng,詳細 xiángxì detailed,t,
7152,7152,1535,端详,Duānxiáng, duānxiáng details,s,
7153,7153,1535,端詳,Duānxiáng,端詳 duānxiáng details,t,
7154,7154,1535,安详,Ānxiáng, ānxiáng serene,s,
7155,7155,1535,安詳,Ānxiáng,安詳 ānxiáng serene,t,
7156,7156,1536,汤,tāng,"hot water, soup",s,
7157,7157,1536,湯,tāng,"hot water, soup",t,
7158,7158,1536,汤汤,Tāng tāng, shāngshāng to flow turbulently,s,
7159,7159,1536,湯湯,Tāng tāng,湯湯 shāngshāng to flow turbulently,t,
7160,7160,1537,彻,chè,彻底 chèdǐ thorough,s,
7161,7161,1537,徹,chè,徹底 chèdǐ thorough,t,
7162,7162,1537,贯彻,Guànchè," guànchè carry out, implement",s,
7163,7163,1537,貫徹,Guànchè,"貫徹 guànchè carry out, implement",t,
7164,7164,1538,玄,xuán,"black, dark, profound, abstruse",s,
7165,7165,1538,玄,xuán,"black, dark, profound, abstruse",t,
7166,7166,1538,玄学,Xuánxué, xuánxué metaphysics,s,
7167,7167,1538,玄學,Xuánxué,玄學 xuánxué metaphysics,t,
7168,7168,1539,斤,jīn,half a kilogram,s,
7169,7169,1539,斤,jīn,half a kilogram,t,
7170,7170,1539,公斤,Gōngjīn, gōngjīn kilogram,s,
7171,7171,1539,公斤,Gōngjīn,公斤 gōngjīn kilogram,t,
7172,7172,1540,轰,hōng,"bang, boom, rumble, bomb, attack, drive out",s,
7173,7173,1540,轟,hōng,"bang, boom, rumble, bomb, attack, drive out",t,
7174,7174,1540,轰轰烈烈,Hōnghōnglièliè," hōnghōnglièliè grand, spectacular",s,
7175,7175,1540,轟轟烈烈,Hōnghōnglièliè,"轟轟烈烈 hōnghōnglièliè grand, spectacular",t,
7176,7176,1541,奸,jiān,"treacherous, traitor",s,
7177,7177,1541,姦,jiān,"treacherous, traitor",t,
7178,7178,1541,姦,jiān,adultery,t,
7179,7179,1541,奸,jiān,(Traditional: 奸) adultery,s,
7180,7180,1541,姦,jiān,(Traditional: 姦) adultery,t,
7181,7181,1541,强奸,Qiángjiān, qiángjiān rape,s,
7182,7182,1541,強姦,Qiángjiān,強姦 qiángjiān rape,t,
7183,7183,1542,怜,lián,"可怜 kělián poor, pitiful",s,
7184,7184,1542,憐,lián,"可憐 kělián poor, pitiful",t,
7185,7185,1543,朵,duǒ,"(Equivalent:  朵儿 duǒr) flower, <classifier for flowers, clouds etc.>",s,
7186,7186,1543,朵,duǒ,"(Equivalent:  朵兒 duǒr) flower, <classifier for flowers, clouds etc.>",t,
7187,7187,1543,一朵花,Yī duǒ huā,a flower,s,
7188,7188,1543,一朵花,Yī duǒ huā,a flower,t,
7189,7189,1543,一朵云,Yī duǒ yún,a cloud,s,
7190,7190,1543,一朵雲,Yī duǒ yún,a cloud,t,
7191,7191,1543,耳朵,Ěrduǒ,ear,s,
7192,7192,1543,耳朵,Ěrduǒ,ear,t,
7193,7193,1544,佳,jiā,"good, beautiful",s,
7194,7194,1544,佳,jiā,"good, beautiful",t,
7195,7195,1545,皆,jiē,"<slightly archaic> all, everyone",s,
7196,7196,1545,皆,jiē,"<slightly archaic> all, everyone",t,
7197,7197,1546,鸟,niǎo,bird,s,
7198,7198,1546,鳥,niǎo,bird,t,
7199,7199,1546,鸟,diǎo,{Compare with 乌 wu crow},s,
7200,7200,1546,鳥,diǎo,{Compare with 烏 wu crow},t,
7201,7201,1547,邦,bāng,"nation, state, country",s,
7202,7202,1547,邦,bāng,"nation, state, country",t,
7203,7203,1547,城邦,Chéngbāng, chéngbāng city-state,s,
7204,7204,1547,城邦,Chéngbāng,城邦 chéngbāng city-state,t,
7205,7205,1547,乌托邦,Wūtuōbāng, wūtuōbāng utopia,s,
7206,7206,1547,烏托邦,Wūtuōbāng,烏托邦 wūtuōbāng utopia,t,
7207,7207,1548,扶,fú,"support with the hand, help",s,
7208,7208,1548,扶,fú,"support with the hand, help",t,
7209,7209,1549,毁,huǐ,destroy,s,
7210,7210,1549,毀,huǐ,destroy,t,
7211,7211,1549,毁灭,Huǐmiè, huǐmiè exterminate,s,
7212,7212,1549,毀滅,Huǐmiè,毀滅 huǐmiè exterminate,t,
7213,7213,1550,聪,cōng,"聪明 cōngming clever, intelligent, bright",s,
7214,7214,1550,聰,cōng,"聰明 cōngming clever, intelligent, bright",t,
7215,7215,1551,辩,biàn,"(辩论 biànlùn) debate, argue",s,
7216,7216,1551,辯,biàn,"(辯論 biànlùn) debate, argue",t,
7217,7217,1551,辩证,Biànzhèng, diagnosis,s,
7218,7218,1551,辯證,Biànzhèng,辯證 diagnosis,t,
7219,7219,1552,瓶,píng,(Equivalent:  瓶子 píngzi) bottle,s,
7220,7220,1552,瓶,píng,(Equivalent:  瓶子 píngzi) bottle,t,
7221,7221,1553,饿,è,hungry,s,
7222,7222,1553,餓,è,hungry,t,
7223,7223,1554,蛇,shé,snake,s,
7224,7224,1554,蛇,shé,snake,t,
7225,7225,1554,虚与委蛇,Xūyǔwēishé, xūyǔwēiyí pretended interest and sympathy,s,
7226,7226,1554,虛與委蛇,Xūyǔwēishé,虛與委蛇 xūyǔwēiyí pretended interest and sympathy,t,
7227,7227,1555,捕,bǔ,catch,s,
7228,7228,1555,捕,bǔ,catch,t,
7229,7229,1555,逮捕,Dàibǔ, dàibǔ arrest,s,
7230,7230,1555,逮捕,Dàibǔ,逮捕 dàibǔ arrest,t,
7231,7231,1556,搬,bān,move,s,
7232,7232,1556,搬,bān,move,t,
7233,7233,1556,搬家,Bānjiā, move house,s,
7234,7234,1556,搬家,Bānjiā,搬家 move house,t,
7235,7235,1557,沈,Shěn,"<family name>, liquid essence",s,
7236,7236,1557,瀋,Shěn,"<family name>, liquid essence",t,
7237,7237,1557,瀋,Shěn,Shen,t,
7238,7238,1557,沈阳,Shěnyáng,shenyang,s,
7239,7239,1557,瀋陽,Shěnyáng,shenyang,t,
7240,7240,1557,墨沈未干,Mò shěnwèigān," mòshěnwèigān ""before the ink is dry""",s,
7241,7241,1557,墨瀋未乾,Mò shěn wèi qián,"墨瀋未乾 mòshěnwèigān ""before the ink is dry""",t,
7242,7242,1557,沈,chén,(Equivalent:  沉) to sink,s,
7243,7243,1557,瀋,chén,(Equivalent:  沉) to sink,t,
7244,7244,1558,枫,fēng,Chinese sweet gum (tree),s,
7245,7245,1558,楓,fēng,Chinese sweet gum (tree),t,
7246,7246,1558,枫,fēng,maple,s,
7247,7247,1558,楓,fēng,maple,t,
7248,7248,1559,舅,jiù,"舅舅 jiùjiu uncle, mother's brother",s,
7249,7249,1559,舅,jiù,"舅舅 jiùjiu uncle, mother's brother",t,
7250,7250,1560,幽,yōu,幽静 secluded,s,
7251,7251,1560,幽,yōu,幽靜 secluded,t,
7252,7252,1560,幽默,Yōumò, humor,s,
7253,7253,1560,幽默,Yōumò,幽默 humor,t,
7254,7254,1560,幽暗,Yōu'àn, gloomy,s,
7255,7255,1560,幽暗,Yōu'àn,幽暗 gloomy,t,
7256,7256,1560,幽灵,Yōulíng, ghost,s,
7257,7257,1560,幽靈,Yōulíng,幽靈 ghost,t,
7258,7258,1561,魔,mó,"evil spirit, (Equivalent:  恶魔 èmó, =魔鬼 móguǐ) demon",s,
7259,7259,1561,魔,mó,"evil spirit, (Equivalent:  惡魔 èmó, =魔鬼 móguǐ) demon",t,
7260,7260,1561,魔术,Móshù, móshù magic,s,
7261,7261,1561,魔術,Móshù,魔術 móshù magic,t,
7262,7262,1562,琴,qín,zither-like instrument,s,
7263,7263,1562,琴,qín,zither-like instrument,t,
7264,7264,1562,钢琴,Gāngqín, piano,s,
7265,7265,1562,鋼琴,Gāngqín,鋼琴 piano,t,
7266,7266,1562,小提琴,Xiǎotíqín, violin,s,
7267,7267,1562,小提琴,Xiǎotíqín,小提琴 violin,t,
7268,7268,1563,挣,zhèng,struggle,s,
7269,7269,1563,掙,zhèng,struggle,t,
7270,7270,1563,挣,zhèng,earn,s,
7271,7271,1563,掙,zhèng,earn,t,
7272,7272,1563,挣扎,Zhēngzhá, zhēngzhá struggle,s,
7273,7273,1563,掙扎,Zhēngzhá,掙扎 zhēngzhá struggle,t,
7274,7274,1564,聘,pìn,engage,s,
7275,7275,1564,聘,pìn,engage,t,
7276,7276,1564,聘请,Pìnqǐng," pìnqǐng engage, invite",s,
7277,7277,1564,聘請,Pìnqǐng,"聘請 pìnqǐng engage, invite",t,
7278,7278,1565,弯,wān,"curve, bend",s,
7279,7279,1565,彎,wān,"curve, bend",t,
