cat,word/character,pronunciation,definition,code,alt
2107,歉,qiàn,apology,t,
2108,盯,dīng,stare at,s,
2108,盯,dīng,stare at,t,
2109,硕,shuò,very large,s,
2109,碩,shuò,very large,t,
2110,惹,rě,"offend, ask for (trouble)",s,
2110,惹,rě,"offend, ask for (trouble)",t,
2111,契,qì,"(=契约 qìyuē) contract, legal agreement",s,
2111,契,qì,"(=契约 qìyuē) contract, legal agreement",t,
2112,愚,yú,"make a fool of, dupe, (=愚蠢 yúchǔn) foolish, stupid",s,
2112,愚,yú,"make a fool of, dupe, (=愚蠢 yúchǔn) foolish, stupid",t,
2113,帅,shuài,"commander in chief, graceful",s,
2113,帥,shuài,"commander in chief, graceful",t,
2114,惶,huáng,"afraid, fearful, (=惶恐 huángkǒng) alarmed, anxious, uneasy, (= 忧惶 yōuhuáng, (= 惶惑 huánghuò) apprehensive",s,
2114,惶,huáng,"afraid, fearful, (=惶恐 huángkǒng) alarmed, anxious, uneasy, (= 忧惶 yōuhuáng, (= 惶惑 huánghuò) apprehensive",t,
2115,憾,hàn,"(=遗憾 yíhàn) regret, sorry",s,
2115,憾,hàn,"(=遗憾 yíhàn) regret, sorry",t,
2116,懒,lǎn,"lazy, sluggish",s,
2116,懶,lǎn,"lazy, sluggish",t,
2117,姨,yí,"aunt (mother's sister), sister-in-law (wife's sister)",s,
2117,姨,yí,"aunt (mother's sister), sister-in-law (wife's sister)",t,
2118,喘,chuǎn,"(=喘气 chuǎnqì) pant, gasp for breath",s,
2118,喘,chuǎn,"(=喘气 chuǎnqì) pant, gasp for breath",t,
2119,兽,shòu,"beast, wild animal, (=野兽 yěshòu) beastly, crude, uncivilized",s,
2119,獸,shòu,"beast, wild animal, (=野兽 yěshòu) beastly, crude, uncivilized",t,
2120,陌,mò,"path between fields, (=陌生 mòshēng) strange",s,
2120,陌,mò,"path between fields, (=陌生 mòshēng) strange",t,
2121,罩,zhào,"cover, hood, overalls, cage",s,
2121,罩,zhào,"cover, hood, overalls, cage",t,
2122,猎,liè,"(=打猎 dǎliè) hunt, chase",s,
2122,獵,liè,"(=打猎 dǎliè) hunt, chase",t,
2123,嵩,sōng,lofty (mountain),s,
2123,嵩,sōng,lofty (mountain),t,
2124,盐,yán,salt,s,
2124,鹽,yán,salt,t,
2125,饥,jī,"starve, be hungry, famine",s,
2125,飢,jī,"starve, be hungry, famine",t,
2126,凄,qī,"cold, chilly, sad",s,
2126,凄,qī,"cold, chilly, sad",t,
2127,喉,hóu,"(=喉咙 hóulóng) throat, larynx",s,
2127,喉,hóu,"(=喉咙 hóulóng) throat, larynx",t,
2128,宴,yàn,(=宴会 yànhuì) banquet,s,
2128,宴,yàn,(=宴会 yànhuì) banquet,t,
2129,腔,qiāng,"cavity, tune, pitch, accent, speech",s,
2129,腔,qiāng,"cavity, tune, pitch, accent, speech",t,
2130,翰,hàn,"writing brush, writing",s,
2130,翰,hàn,"writing brush, writing",t,
2131,膝,xī,(=膝盖 xīgài) knee,s,
2131,膝,xī,(=膝盖 xīgài) knee,t,
2132,陵,líng,"hill, mound, tomb",s,
2132,陵,líng,"hill, mound, tomb",t,
2133,蜂,fēng,"bee, wasp",s,
2133,蜂,fēng,"bee, wasp",t,
2134,逻,luó,patrol,s,
2134,邏,luó,patrol,t,
2135,劈,pī,"chop, split",s,
2135,劈,pī,"chop, split",t,
2135,劈,pǐ,"divide, split",s,
2135,劈,pǐ,"divide, split",t,
2136,廉,lián,"honest, clean, low-priced",s,
2136,廉,lián,"honest, clean, low-priced",t,
2137,裹,guǒ,"bind, wrap",s,
2137,裹,guǒ,"bind, wrap",t,
2138,骄,jiāo,"severe, (=骄傲 jiāo'ào) arrogant, proud",s,
2138,驕,jiāo,"severe, (=骄傲 jiāo'ào) arrogant, proud",t,
2139,贩,fàn,贩子 fànzi dealer,s,
2139,販,fàn,贩子 fànzi dealer,t,
2140,绘,huì,"paint, draw",s,
2140,繪,huì,"paint, draw",t,
2141,崖,yá,"(=崖壁 yábì) precipice, cliff",s,
2141,崖,yá,"(=崖壁 yábì) precipice, cliff",t,
2142,辰,chén,"time, day, occasion, celestial bodies, 2-hr period",s,
2142,辰,chén,"time, day, occasion, celestial bodies, 2-hr period",t,
2143,涯,yá,天涯 tiānyá edge of world,s,
2143,涯,yá,天涯 tiānyá edge of world,t,
2144,戈,gē,ancient Chinese weapon similar to dagger axe or halberd,s,
2144,戈,gē,ancient Chinese weapon similar to dagger axe or halberd,t,
2145,坑,kēng,"hole, pit",s,
2145,坑,kēng,"hole, pit",t,
2146,遮,zhē,"cover, hide, block",s,
2146,遮,zhē,"cover, hide, block",t,
2147,擒,qín,"capture, catch, seize",s,
2147,擒,qín,"capture, catch, seize",t,
2148,蛮,mán,"quite, very, fierce, (=野蛮 yěmán) barbaric",s,
2148,蠻,mán,"quite, very, fierce, (=野蛮 yěmán) barbaric",t,
2149,芷,zhǐ,白芷 báizhǐ <Chinese medicine> root of Dahurian Angelica,s,
2149,芷,zhǐ,白芷 báizhǐ <Chinese medicine> root of Dahurian Angelica,t,
2150,堵,dǔ,"stop up, block, <classifier for walls>, <family name>",s,
2150,堵,dǔ,"stop up, block, <classifier for walls>, <family name>",t,
2151,雇,gù,"(=雇佣 gùyōng) hire, employ",s,
2151,雇,gù,"(=雇佣 gùyōng) hire, employ",t,
2152,挽,wǎn,"draw, pull, roll up",s,
2152,挽,wǎn,"draw, pull, roll up",t,
2152,輓,wǎn,pull (cart/carriage,t,
2152,挽,wǎn,(F 輓) pull (cart/carriage),s,
2152,挽,wǎn,(F 輓) pull (cart/carriage),t,
2152,挽,wǎn,lament,s,
2152,挽,wǎn,lament,t,
2153,眠,mián,(睡眠 shuìmián) sleep,s,
2153,眠,mián,(睡眠 shuìmián) sleep,t,
2154,吻,wěn,"kiss, animal's mouth, muzzle, lips",s,
2154,吻,wěn,"kiss, animal's mouth, muzzle, lips",t,
2155,孝,xiào,"filial, filial piety, mourning",s,
2155,孝,xiào,"filial, filial piety, mourning",t,
2156,泊,bó,"at anchor, moor, berth",s,
2156,泊,bó,"at anchor, moor, berth",t,
2157,撕,sī,"rip, tear",s,
2157,撕,sī,"rip, tear",t,
2158,虹,hóng,(=彩虹 cǎihóng) rainbow,s,
2158,虹,hóng,(=彩虹 cǎihóng) rainbow,t,
2158,虹,jiàng,<colloquial> rainbow,s,
2158,虹,jiàng,<colloquial> rainbow,t,
2159,叙,xù,"chat, (=叙述 xùshù, =叙事 xùshì) narrate, relate",s,
2159,敘,xù,"chat, (=叙述 xùshù, =叙事 xùshì) narrate, relate",t,
2160,粹,cuì,"(=纯粹 chúncuì) pure, unadulterated",s,
2160,粹,cuì,"(=纯粹 chúncuì) pure, unadulterated",t,
2161,勉,miǎn,make an effort,s,
2161,勉,miǎn,make an effort,t,
2161,勉,miǎn,with difficulty,s,
2161,勉,miǎn,with difficulty,t,
2162,竭,jié,"(=竭力 jiélì) do one's utmost, (=竭尽 jiéjìn) use up, exhaust",s,
2162,竭,jié,"(=竭力 jiélì) do one's utmost, (=竭尽 jiéjìn) use up, exhaust",t,
2163,歪,wāi,"crooked, askew, inclined, devious",s,
2163,歪,wāi,"crooked, askew, inclined, devious",t,
2164,慎,shèn,"cautious, careful",s,
2164,慎,shèn,"cautious, careful",t,
2165,棵,kē,"<classifier for trees, cabbages, etc.>",s,
2165,棵,kē,"<classifier for trees, cabbages, etc.>",t,
2166,樸,pǔ,(=朴素 pǔsù,t,
2166,朴,pǔ,(F 樸) (=朴素 pǔsù) simple,s,
2166,朴,pǔ,(F 樸) (=朴素 pǔsù) simple,t,
2166,朴,Piáo,<family name>,s,
2166,朴,Piáo,<family name>,t,
2167,械,xiè,"machinery, (=机械 jīxiè) mechanical",s,
2167,械,xiè,"machinery, (=机械 jīxiè) mechanical",t,
2168,溪,xī,"(=溪流 xīliú) brook, small stream",s,
2168,溪,xī,"(=溪流 xīliú) brook, small stream",t,
2169,莉,lì,茉莉 mòli jasmine,s,
2169,莉,lì,茉莉 mòli jasmine,t,
2170,斑,bān,"spot, speck, stripe",s,
2170,斑,bān,"spot, speck, stripe",t,
2171,磕,kē,knock against,s,
2171,磕,kē,knock against,t,
2172,寡,guǎ,"few, scant, tasteless",s,
2172,寡,guǎ,"few, scant, tasteless",t,
2173,循,xún,"follow, abide by",s,
2173,循,xún,"follow, abide by",t,
2174,斩,zhǎn,chop,s,
2174,斬,zhǎn,chop,t,
2175,掠,lüè,"take by force, (=掠夺 lüèduó) pillage, plunder",s,
2175,掠,lüè,"take by force, (=掠夺 lüèduó) pillage, plunder",t,
2175,掠,lüě,"sweep/brush past, snatch away",s,
2175,掠,lüě,"sweep/brush past, snatch away",t,
2176,吕,Lǚ,<family name>,s,
2176,呂,Lǚ,<family name>,t,
2177,昔,xī,"(=昔日 xīrì) former times, the past",s,
2177,昔,xī,"(=昔日 xīrì) former times, the past",t,
2178,郊,jiāo,"(=郊区 jiāoqū, =郊外 jiaowài) suburbs, outskirts",s,
2178,郊,jiāo,"(=郊区 jiāoqū, =郊外 jiaowài) suburbs, outskirts",t,
2179,爵,jué,"rank of nobility, peerage",s,
2179,爵,jué,"rank of nobility, peerage",t,
2180,徽,huī,"emblem, badge, insignia",s,
2180,徽,huī,"emblem, badge, insignia",t,
2181,磁,cí,magnetism,s,
2181,磁,cí,magnetism,t,
2182,俯,fǔ,"bow (one's head), bend down",s,
2182,俯,fǔ,"bow (one's head), bend down",t,
2183,谭,tán,"talk, <family name>",s,
2183,譚,tán,"talk, <family name>",t,
2184,鼎,dǐng,"ancient cooking vessel, tripod",s,
2184,鼎,dǐng,"ancient cooking vessel, tripod",t,
2185,拂,fú,"stroke, touch lightly, whisk, flick, go against (somebody's wishes)",s,
2185,拂,fú,"stroke, touch lightly, whisk, flick, go against (somebody's wishes)",t,
2185,拂,bì,(=弼) assist,s,
2185,拂,bì,(=弼) assist,t,
2186,俺,ǎn,"I, we",s,
2186,俺,ǎn,"I, we",t,
2187,嫂,sǎo,"(=大嫂 dàsǎo) elder brother's wife, sister-in-law",s,
2187,嫂,sǎo,"(=大嫂 dàsǎo) elder brother's wife, sister-in-law",t,
2188,帕,pà,"kerchies, (=手帕 shǒupà) handkerchief",s,
2188,帕,pà,"kerchies, (=手帕 shǒupà) handkerchief",t,
2189,嗯,ńg,"What?, Huh?",s,
2189,嗯,ńg,"What?, Huh?",t,
2189,嗯,ňg,"How come?, Why?",s,
2189,嗯,ňg,"How come?, Why?",t,
2189,嗯,?g,"O.K., Agreed!",s,
2189,嗯,?g,"O.K., Agreed!",t,
2190,冻,dòng,freeze,s,
2190,凍,dòng,freeze,t,
2191,婉,wǎn,"gentle, (=婉转 wǎnzhuǎn) tactful, agreeable",s,
2191,婉,wǎn,"gentle, (=婉转 wǎnzhuǎn) tactful, agreeable",t,
2192,桐,tóng,parasol tree,s,
2192,桐,tóng,parasol tree,t,
2193,骆,luò,(=骆驼 luòtuo) camel,s,
2193,駱,luò,(=骆驼 luòtuo) camel,t,
2194,泼,pō,"splash, spoll, sprinkle",s,
2194,潑,pō,"splash, spoll, sprinkle",t,
2194,泼,pō,rude and unreasonable,s,
2194,潑,pō,rude and unreasonable,t,
2195,匠,jiàng,artisan,s,
2195,匠,jiàng,artisan,t,
2196,艇,tǐng,light boat,s,
2196,艇,tǐng,light boat,t,
2197,谦,qiān,"谦虚 qiānxū, 谦逊 qiānxùn modest",s,
2197,謙,qiān,"谦虚 qiānxū, 谦逊 qiānxùn modest",t,
2198,妓,jì,"(=娼妓 chāngjì) prostitute, <traditional> female performer",s,
2198,妓,jì,"(=娼妓 chāngjì) prostitute, <traditional> female performer",t,
2199,菩,pú,"菩萨 púsà bodhisattva, benevolent being",s,
2199,菩,pú,"菩萨 púsà bodhisattva, benevolent being",t,
2200,厕,cè,(=厕所 cèsuǒ) toilet,s,
2200,廁,cè,(=厕所 cèsuǒ) toilet,t,
2201,俘,fú,"capture, (=俘虏 fúlǔ) prisoner, captive",s,
2201,俘,fú,"capture, (=俘虏 fúlǔ) prisoner, captive",t,
2202,毅,yì,resolute,s,
2202,毅,yì,resolute,t,
2203,岭,lǐng,"mountain, (=山岭 shānlǐng) mountain range, ridge",s,
2203,嶺,lǐng,"mountain, (=山岭 shānlǐng) mountain range, ridge",t,
2204,丫,yā,"fork, bifurcation",s,
2204,丫,yā,"fork, bifurcation",t,
2205,畏,wèi,"fear, respect",s,
2205,畏,wèi,"fear, respect",t,
2206,湘,Xiāng,short name for 湖南 Húnán,s,
2206,湘,Xiāng,short name for 湖南 Húnán,t,
2207,桶,tǒng,bucket,s,
2207,桶,tǒng,bucket,t,
2208,嗓,sǎng,"(=嗓子 sǎngzi) throat, (=嗓音 sǎngyīn) voice, (=嗓门儿 sǎngménr) larynx, voice",s,
2208,嗓,sǎng,"(=嗓子 sǎngzi) throat, (=嗓音 sǎngyīn) voice, (=嗓门儿 sǎngménr) larynx, voice",t,
2209,煌,huáng,"bright, brilliant",s,
2209,煌,huáng,"bright, brilliant",t,
2210,鲍,bào,"<family name>, (=鲍鱼 bàoyú) abalone",s,
2210,鮑,bào,"<family name>, (=鲍鱼 bàoyú) abalone",t,
2211,粒,lì,"grain, granule",s,
2211,粒,lì,"grain, granule",t,
2212,巷,xiàng,"lane, alley",s,
2212,巷,xiàng,"lane, alley",t,
2213,帘,lián,flag as shop sign,s,
2213,帘,lián,flag as shop sign,t,
2213,簾,lián,curtain,t,
2213,帘,lián,(F 簾) curtain,s,
2213,帘,lián,(F 簾) curtain,t,
2214,秃,tū,"bald, bare, blunt, incomplete",s,
2214,禿,tū,"bald, bare, blunt, incomplete",t,
2215,臘,là,(=腊月 làyuè,t,
2215,腊,là,"(F 臘) (=腊月 làyuè) 12th lunar month, cured (fish/meat/etc.)",s,
2215,腊,là,"(F 臘) (=腊月 làyuè) 12th lunar month, cured (fish/meat/etc.)",t,
2215,腊,xī,dried meat,s,
2215,腊,xī,dried meat,t,
2216,仓,cāng,warehouse,s,
2216,倉,cāng,warehouse,t,
2217,拐,guǎi,"(=拐弯 guǎiwān) turn, change direction, limp, swindle, abduct",s,
2217,拐,guǎi,"(=拐弯 guǎiwān) turn, change direction, limp, swindle, abduct",t,
2218,绑,bǎng,"bind, tie",s,
2218,綁,bǎng,"bind, tie",t,
2219,啥,shá,(=啥子 sházi) what? (= 什么 shénme),s,
2219,啥,shá,(=啥子 sházi) what? (= 什么 shénme),t,
2220,荐,jiàn,"recommend, <archaic> grass, straw",s,
2220,薦,jiàn,"recommend, <archaic> grass, straw",t,
2221,倪,ní,"<family name>, (=端倪 duānní) clue",s,
2221,倪,ní,"<family name>, (=端倪 duānní) clue",t,
2222,瑟,sè,musical instrument with 25 strings,s,
2222,瑟,sè,musical instrument with 25 strings,t,
2223,廊,láng,hall,s,
2223,廊,láng,hall,t,
2224,鸭,yā,(=鸭子 yāzi) duck,s,
2224,鴨,yā,(=鸭子 yāzi) duck,t,
2225,蜜,mì,(=蜂蜜 fēngmì) honey,s,
2225,蜜,mì,(=蜂蜜 fēngmì) honey,t,
2226,诊,zhěn,诊断 zhěnduàn diagnose,s,
2226,診,zhěn,诊断 zhěnduàn diagnose,t,
2227,棚,péng,"shed, shack, canopy",s,
2227,棚,péng,"shed, shack, canopy",t,
2228,掀,xiān,"lift (a cover, etc.), surge",s,
2228,掀,xiān,"lift (a cover, etc.), surge",t,
2229,筒,tǒng,tube,s,
2229,筒,tǒng,tube,t,
2230,媳,xí,(=媳妇 xífù) daughter-in-law,s,
2230,媳,xí,(=媳妇 xífù) daughter-in-law,t,
2231,纹,wén,"lines, veins, (wood) grain",s,
2231,紋,wén,"lines, veins, (wood) grain",t,
2232,秒,miǎo,second (1/60 of a 分 minute),s,
2232,秒,miǎo,second (1/60 of a 分 minute),t,
2233,沾,zhān,"moisten, soak, touch",s,
2233,沾,zhān,"moisten, soak, touch",t,
2234,庞,páng,"(=庞大 pángdà) colossal, huge",s,
2234,龐,páng,"(=庞大 pángdà) colossal, huge",t,
2235,蹲,dūn,"squat on the heels, stay",s,
2235,蹲,dūn,"squat on the heels, stay",t,
2236,骚,sāo,"(=骚动 sāodòng, =骚乱 sāoluàn) disturb, harass",s,
2236,騷,sāo,"(=骚动 sāodòng, =骚乱 sāoluàn) disturb, harass",t,
2237,歧,qí,"(of roads:) fork, branch, divergent",s,
2237,歧,qí,"(of roads:) fork, branch, divergent",t,
2238,艘,sōu,"<classifier for boats, vessels, etc.>",s,
2238,艘,sōu,"<classifier for boats, vessels, etc.>",t,
2239,芝,zhī,<traditional> iris,s,
2239,芝,zhī,<traditional> iris,t,
2240,哗,huá,"clamor, hubbub, (=喧哗 xuānhuá) noise, clamor",s,
2240,嘩,huá,"clamor, hubbub, (=喧哗 xuānhuá) noise, clamor",t,
2240,哗,huā,"<the sound of clanging, gurgling, etc.>",s,
2240,嘩,huā,"<the sound of clanging, gurgling, etc.>",t,
2241,亩,mǔ,sixth of an acre (0.0667 hectares),s,
2241,畝,mǔ,sixth of an acre (0.0667 hectares),t,
2242,券,quàn,"ticket, certificate",s,
2242,券,quàn,"ticket, certificate",t,
2243,趟,tàng,"<classifier for trips, times, rows, etc.>",s,
2243,趟,tàng,"<classifier for trips, times, rows, etc.>",t,
2243,趟,tāng,"(=蹚 tāng) ford, wade",s,
2243,趟,tāng,"(=蹚 tāng) ford, wade",t,
2244,巾,jīn,piece of cloth,s,
2244,巾,jīn,piece of cloth,t,
2245,淫,yín,"excessive, over, wanton, lewd, licentious",s,
2245,淫,yín,"excessive, over, wanton, lewd, licentious",t,
2246,谎,huǎng,"lie, prevaricate",s,
2246,謊,huǎng,"lie, prevaricate",t,
2247,寞,mò,quiet,s,
2247,寞,mò,quiet,t,
2248,灌,guàn,pour,s,
2248,灌,guàn,pour,t,
2249,篮,lán,basket,s,
2249,籃,lán,basket,t,
2250,妄,wàng,"absurd, rash",s,
2250,妄,wàng,"absurd, rash",t,
2251,搁,gē,put,s,
2251,擱,gē,put,t,
2251,搁,gé,endure,s,
2251,擱,gé,endure,t,
2252,侄,zhí,"brother's son, nephew",s,
2252,侄,zhí,"brother's son, nephew",t,
2253,厢,xiāng,"wing of a house, side, railway carriage",s,
2253,廂,xiāng,"wing of a house, side, railway carriage",t,
2254,叉,chā,"(=叉子 chāzi) fork, intersection, (=交叉 jiāochā) intersect",s,
2254,叉,chā,"(=叉子 chāzi) fork, intersection, (=交叉 jiāochā) intersect",t,
2254,叉,chá,"obstruct, jam up",s,
2254,叉,chá,"obstruct, jam up",t,
2254,叉,chǎ,the distance between thumb and middle minger on an outstretched hand,s,
2254,叉,chǎ,the distance between thumb and middle minger on an outstretched hand,t,
2254,叉,chà,"fork, diverge",s,
2254,叉,chà,"fork, diverge",t,
2255,俞,"<family name>, small boat ","<family name>, small boat",s,
2255,俞,"<family name>, small boat ","<family name>, small boat",t,
2255,俞,shù,(=腧),s,
2255,俞,shù,(=腧),t,
2256,伐,fá,"fell, cut down, attack",s,
2256,伐,fá,"fell, cut down, attack",t,
2257,宰,zǎi,"slaughter, butcher, govern",s,
2257,宰,zǎi,"slaughter, butcher, govern",t,
2258,宙,zhòu,宇宙 yǔzhòu cosmos,s,
2258,宙,zhòu,宇宙 yǔzhòu cosmos,t,
2259,肿,zhǒng,swollen,s,
2259,腫,zhǒng,swollen,t,
2260,漆,qī,"lacquer, paint",s,
2260,漆,qī,"lacquer, paint",t,
2261,怖,bù,"fear, frightening",s,
2261,怖,bù,"fear, frightening",t,
2262,吾,wú,"(=予 yǔ) <archaic> I, me",s,
2262,吾,wú,"(=予 yǔ) <archaic> I, me",t,
2263,吼,hǒu,"roar, howl",s,
2263,吼,hǒu,"roar, howl",t,
2264,侨,qiáo,华侨 Huáqiáo overseas Chinese,s,
2264,僑,qiáo,华侨 Huáqiáo overseas Chinese,t,
2265,叠,dié,"pile up, repeat",s,
2265,疊,dié,"pile up, repeat",t,
2266,罐,guàn,(罐头 guàntou) can,s,
2266,罐,guàn,(罐头 guàntou) can,t,
2266,罐,guàn,jar,s,
2266,罐,guàn,jar,t,
2267,裙,qún,(裙子 qúnzi) skirt,s,
2267,裙,qún,(裙子 qúnzi) skirt,t,
2268,泣,qì,"(=哭泣 kūqì) cry, weep, (=抽泣 chōuqì) sob",s,
2268,泣,qì,"(=哭泣 kūqì) cry, weep, (=抽泣 chōuqì) sob",t,
2269,胀,zhàng,"(=膨胀 péngzhàng) swell, expand",s,
2269,脹,zhàng,"(=膨胀 péngzhàng) swell, expand",t,
2270,赋,fù,(赋于) bestow on,s,
2270,賦,fù,(赋于) bestow on,t,
2270,赋,fù,compose,s,
2270,賦,fù,compose,t,
2271,趁,chèn,take advantage of,s,
2271,趁,chèn,take advantage of,t,
2271,趁,chèn,while,s,
2271,趁,chèn,while,t,
2272,愉,yú,愉快 yúkuài delighted,s,
2272,愉,yú,愉快 yúkuài delighted,t,
2273,肌,jī,肌肉 jīròu muscle,s,
2273,肌,jī,肌肉 jīròu muscle,t,
2274,婴,yīng,"(=婴儿 yīng'ér) baby, infant",s,
2274,嬰,yīng,"(=婴儿 yīng'ér) baby, infant",t,
2275,羽,yǔ,(=羽毛 yǔmáo) feather,s,
2275,羽,yǔ,(=羽毛 yǔmáo) feather,t,
2276,拘,jū,"(=拘留 jūliú) arrest, detain",s,
2276,拘,jū,"(=拘留 jūliú) arrest, detain",t,
2277,哇,wa,<sentence final particle like 啊 a>,s,
2277,哇,wa,<sentence final particle like 啊 a>,t,
2277,哇,wā,wah! (sound of crying),s,
2277,哇,wā,wah! (sound of crying),t,
2278,晴,qíng,"(晴朗 qínglǎng) fine, sunny",s,
2278,晴,qíng,"(晴朗 qínglǎng) fine, sunny",t,
2279,旺,wàng,"prosperous, flourishing",s,
2279,旺,wàng,"prosperous, flourishing",t,
2280,姜,jiāng,ginger,s,
2280,姜,jiāng,ginger,t,
2281,颁,bān,"proclaim, (=颁发 bānfā) promulgate, issue",s,
2281,頒,bān,"proclaim, (=颁发 bānfā) promulgate, issue",t,
2282,薪,xīn,"firewood, fuel, (=薪水 xīnshui) salary",s,
2282,薪,xīn,"firewood, fuel, (=薪水 xīnshui) salary",t,
2283,寨,zhài,"stockade, camp",s,
2283,寨,zhài,"stockade, camp",t,
2284,尿,niào,,s,
2284,尿,niào,,t,
2284,尿,suī,"urine, urinate",s,
2284,尿,suī,"urine, urinate",t,
2285,卜,bǔ,fortune telling,s,
2285,卜,bǔ,fortune telling,t,
2286,浸,jìn,soak,s,
2286,浸,jìn,soak,t,
2287,刮,guā,scrape,s,
2287,刮,guā,scrape,t,
2287,颳,guā,(wind,t,
2287,刮,guā,(F 颳) (wind) blow,s,
2287,刮,guā,(F 颳) (wind) blow,t,
2288,嘱,zhǔ,"(=嘱咐 zhǔfu) advise, enjoin, urge, exhort",s,
2288,囑,zhǔ,"(=嘱咐 zhǔfu) advise, enjoin, urge, exhort",t,
2289,囊,náng,bag,s,
2289,囊,náng,bag,t,
2290,驳,bó,contradict,s,
2290,駁,bó,contradict,t,
2291,倡,chàng,倡议 chàngyì propose,s,
2291,倡,chàng,倡议 chàngyì propose,t,
2292,浴,yù,(=沐浴 mùyù) take a bath,s,
2292,浴,yù,(=沐浴 mùyù) take a bath,t,
2293,蓬,péng,"bitter fleabane, (=蓬松 péngsōng) fluffy, <classifier for clumps of bamboo, grass, etc.>",s,
2293,蓬,péng,"bitter fleabane, (=蓬松 péngsōng) fluffy, <classifier for clumps of bamboo, grass, etc.>",t,
2294,渠,qú,"canal, ditch, channel",s,
2294,渠,qú,"canal, ditch, channel",t,
2295,兜,dōu,"pocket, bag",s,
2295,兜,dōu,"pocket, bag",t,
2296,晰,xī,"清晰 qīngxī clear, distinct",s,
2296,晰,xī,"清晰 qīngxī clear, distinct",t,
2297,糕,gāo,"pudding, (=蛋糕 dàngāo) cake",s,
2297,糕,gāo,"pudding, (=蛋糕 dàngāo) cake",t,
2298,秩,zhì,"秩序 zhìxù order, sequence",s,
2298,秩,zhì,"秩序 zhìxù order, sequence",t,
2299,嘲,cháo,"嘲笑 cháoxiào ridicule, laugh at",s,
2299,嘲,cháo,"嘲笑 cháoxiào ridicule, laugh at",t,
2300,傍,bàng,be close to,s,
2300,傍,bàng,be close to,t,
2301,裕,yù,"abundant, affluent",s,
2301,裕,yù,"abundant, affluent",t,
2302,煮,zhǔ,"boil, cook",s,
2302,煮,zhǔ,"boil, cook",t,
2303,竖,shù,"vertical, perpendicular",s,
2303,豎,shù,"vertical, perpendicular",t,
2303,竖,shù,"vertical stroke ""丨""",s,
2303,豎,shù,"vertical stroke ""丨""",t,
2304,惩,chéng,"chastise, punish, correct, repress",s,
2304,懲,chéng,"chastise, punish, correct, repress",t,
2304,惩,chéng,restrain oneself,s,
2304,懲,chéng,restrain oneself,t,
2305,株,zhū,tree-trunk,s,
2305,株,zhū,tree-trunk,t,
2306,咖,kā,(used in transliterations) 咖啡 kāfēi coffee,s,
2306,咖,kā,(used in transliterations) 咖啡 kāfēi coffee,t,
2307,纲,gāng,fishing net rope,s,
2307,綱,gāng,fishing net rope,t,
2307,纲,gāng,guiding principle,s,
2307,綱,gāng,guiding principle,t,
2308,胎,tāi,"foetus, birth, (=轮胎 lúntāi) tire (of a wheel)",s,
2308,胎,tāi,"foetus, birth, (=轮胎 lúntāi) tire (of a wheel)",t,
2309,滨,bīn,海滨 seashore,s,
2309,濱,bīn,海滨 seashore,t,
2310,耕,gēng,"to plough, till",s,
2310,耕,gēng,"to plough, till",t,
2311,娱,yú,"娱乐 yúlè amuse, amusement, recreation",s,
2311,娛,yú,"娱乐 yúlè amuse, amusement, recreation",t,
